text,label,source,language
plan b isqat e hamal ka sabab bn skta hai yeh wahin box par hai,fake,rufnd_roman_urdu,roman_urdu
united states ky bani baap ka irada tha keh church ko hukumat ki hidayat krna hai,fake,rufnd_roman_urdu,roman_urdu
international olympic committee ky adad o shumar ky mutabiq 1966 sy 2004 tak har saal austan 35 saal sy ham umer ky 29 athletes achanak moat ka shikar huwe march 2021 sy march 2022 tak 769 atheletes inteqal kr gaye ya fil ka dora par gaye,fake,rufnd_roman_urdu,roman_urdu
1800 ki dahai mai muqami american abadiyon ko nuqsan pohanchany waly buffalos ky qatal par american government ki beamly sy zahir hota hai keh ab ye khurak ki qilat paida kr rahi hai takeh american zyada government par munhasir hon,fake,rufnd_roman_urdu,roman_urdu
breaking judiciary democrats ny hamary intekhabat mai ghair shehriyon ki voting ki himayat krny ky liye vote dia,fake,rufnd_roman_urdu,roman_urdu
soursop cancer ka ilaj krta hai,fake,rufnd_roman_urdu,roman_urdu
jeffery episton ka wakil ak vifaqi judge bn gya aur mar-a-lago search warrant par dastakhat krny wala shakhs tha,fake,rufnd_roman_urdu,roman_urdu
belt katai ny yuma county arizona mai city council ky intekhabat ky nataij ko tabdil kr dia,fake,rufnd_roman_urdu,roman_urdu
barron trump ko fees ky liye school sy nikal dia gya hai,fake,rufnd_roman_urdu,roman_urdu
chinese army qafla russia sy ukraine mai dakhil huwa,fake,rufnd_roman_urdu,roman_urdu
tasver ukraine mai larai ko zahir krti hai,fake,rufnd_roman_urdu,roman_urdu
video mai crocodiles ky hamly ko dikhaya gya hai jis ny brazil ky sahilon par selab agya hai aur residents ko khof mai mubtala kr dia hai,fake,rufnd_roman_urdu,roman_urdu
martha ky vineyard ny sirf 24 hours ky baad 50 illegal afrad ko mulk badar kr dia,fake,rufnd_roman_urdu,roman_urdu
nhi yeh cars garam mosam ki waja sy nhi pighlen,fake,rufnd_roman_urdu,roman_urdu
nhi yeh videos egypt aur united arab emirates mai pehly lgny wali agg ky bary mai reports mai online gardish kr chuky hain,fake,rufnd_roman_urdu,roman_urdu
ye video 2021 sy afghanistan iran border par agg lgny ki itelaat ky baad gardish kr rahi hai,fake,rufnd_roman_urdu,roman_urdu
ye video 2021 sy american afghan inkhela ky baad taliban ky bary mai reports mai gardish kr rahi hai,fake,rufnd_roman_urdu,roman_urdu
kuwait mai filipino ky qatal mai mubayina tor par irani muzahireen ki tasaver share ki gain,fake,rufnd_roman_urdu,roman_urdu
kuwait mai halak hony waly filipino worker ky bary mai jhuti posts purany khabron ka glt istemal kr rahi hain,fake,rufnd_roman_urdu,roman_urdu
nigeria ky siyasatdan ki britain mai giraftari ky baad azu e tanasil ki kheyp ko china sy rokny ky bary mai purana dhokha,fake,rufnd_roman_urdu,roman_urdu
south africa ky transport minister ka dawa hai keh garhy tanziya mazmun ki bunyad par achy driver paida krty hain,fake,rufnd_roman_urdu,roman_urdu
800 sy zyada bachon ko janam deny waly doodh waly ki kahani tanziya site sy shuru hoti hai,fake,rufnd_roman_urdu,roman_urdu
Pfizer-BioNTech ky muqadamat sy pta chalta hai keh waba shuru hony sy pehly corona virus ky khilaf moderna ki vaccine kaam mai thin,fake,rufnd_roman_urdu,roman_urdu
pfizer trial mai taqreeban nisf hamla khawateen ka isqat e hamal huwa,fake,rufnd_roman_urdu,roman_urdu
screenshots sy pta chalta hai keh qadamat pasand siyasi mubasir ben shapiro ny pay check protection program ky qarz ki mafi mai $20000 sy zyada wasul kiye,fake,rufnd_roman_urdu,roman_urdu
agar ap ky jisam ka pH alkaline hai to ap ko cancer nhi ho skta aur agar ap ko cancer hai to yeh dur ho jata hai,fake,rufnd_roman_urdu,roman_urdu
video mai tucker carlson ko ak mehman ky sath interview mai speechless dikhaya gya hai,fake,rufnd_roman_urdu,roman_urdu
corona virus pandamic ki plaing ki gai aur event 201 nami 2019 ki naqal is ky liye ak mashq thi,fake,rufnd_roman_urdu,roman_urdu
charlie christ ny police ko defend krny ky liye biden ky agendy ki himayat ki,fake,rufnd_roman_urdu,roman_urdu
american b-1b lancer sy naye intehai muhlik atomic bomb ka tajurba kr raha hai,fake,rufnd_roman_urdu,roman_urdu
"american numaindy jackie walorski, R-Ind., aur actor Anne Heche ki moat mashkuk aur juri hui hai kyun keh unhon ny pedophilia ky khilaf larny mai shirkat ki",fake,rufnd_roman_urdu,roman_urdu
taswir sy pta chalta hai keh trump apny florida ky ghar ki FBI ki talashi sy mutaliq united states ki government ky khilaf ak muqadmy mai apni numaindgi kr rahy hain,fake,rufnd_roman_urdu,roman_urdu
pakistan ke wasaail se malamal suba balochistan mai alehdgi pasand baghiyon ka kehna hai keh unhon ne foji helicopter ko maar giraya jo peer ko selab se mutaliq imdadi karwai ke doran gir gya tha jis mai ak aala foji commander samet sawar tamam 6 afraad halaak ho gaye thy,fake,rufnd_roman_urdu,roman_urdu
Marjorie Taylor Greene par kal raat joe biden ky DOJ ny chapa mara tha,fake,rufnd_roman_urdu,roman_urdu
england mai corona virus ky injections lgwany waly bachon ky kisi bhi wja sy marny ka imkan 4423% zyada hota hai aur 13633% ghair vaccine shuda bachon ky muqabaly mai corona virus sy marny ka imkan zyada hota hai,fake,rufnd_roman_urdu,roman_urdu
tasvir dikhati hai florida ki antiweak mamnuqa kitabon ki fehrist,fake,rufnd_roman_urdu,roman_urdu
new england journal of medicine ky mutaliye sy pta chalta hai keh vaccine lgwany waly afraad SARS-CoV-2 infection ky 10 din baad ghair vaccine ky muqably mai 5 guna zyada mutadi hoty hain,fake,rufnd_roman_urdu,roman_urdu
biden ap ky taxes ki chaan been ky liye mazeed IRS agents ko shamil kr raha hai jitna keh hamary pas mulk mai har jurm ki taftesh krny waly jasus hain,fake,rufnd_roman_urdu,roman_urdu
pur tashadud jurm har waqt ki buland tareen satah par hai,fake,rufnd_roman_urdu,roman_urdu
japan sy nhi khareedy jaty hain evm farzi dawa ho raha hai viral,fake,rufnd_roman_urdu,roman_urdu
RBI ny nhi jari kia 1000 rupees ka note viral tasawir farzi hain,fake,rufnd_roman_urdu,roman_urdu
art of living ki mangolia taqreeb ko japan ka bta kr kia ja raha hai viral,fake,rufnd_roman_urdu,roman_urdu
meghan markle ko queen elizabeth ii ki akhri rasumat mai shirkat ki ijazat nhi di gai,fake,rufnd_roman_urdu,roman_urdu
greta thunburg ny chinese logon par zor nhi dia keh wo darakhton ko bachany ky liye chinese kanta istemal krna band kren,fake,rufnd_roman_urdu,roman_urdu
amnbala mai manchaly shakhs ki pittai ka video jhuty firqawarana dawy ky sath viral,fake,rufnd_roman_urdu,roman_urdu
ye video ak 3d designer ky zariye takhliq karda tufaan ki digital animation hai,fake,rufnd_roman_urdu,roman_urdu
baboons ky group ko congress nhi kehty viral dawa farzi hai,fake,rufnd_roman_urdu,roman_urdu
balakot ki 2005 ky zalzala ki tasveren ho rahi hain viral,fake,rufnd_roman_urdu,roman_urdu
bollywood sy jury logon ka 2018 ka collage edit kr ky kia ja raha viral,fake,rufnd_roman_urdu,roman_urdu
bachpan ka pyar gany waly sehdev ko nhi mili 23 lakh ki car farzi khabar ho rahi viral,fake,rufnd_roman_urdu,roman_urdu
rajasthan ky gangapur mai musalmanon ko nhi marny aai bher galt dawa ky sath video ho raha viral,fake,rufnd_roman_urdu,roman_urdu
shaam ky 2012 ki video ko ab hindustani airforce ka bta kr kia ja raha hai viral,fake,rufnd_roman_urdu,roman_urdu
is tasvir mai subramanian swamy apni beti ky sath nhi balky kuch stars ky sath hai,fake,rufnd_roman_urdu,roman_urdu
is chinese hacker ky sabab nhi huwa tha facebook wahtsapp aur instagram band viral post farzi hai,fake,rufnd_roman_urdu,roman_urdu
rai bareli ka ak saal purana video gumrahkun dawa ky sath viral,fake,rufnd_roman_urdu,roman_urdu
saloon purani yeh tasveer south hindustan ki hai dehli riots sy iska koi lena dena nhi,fake,rufnd_roman_urdu,roman_urdu
agra ky college mai web series ki shooting ky liye lgya gya tha pakistan ka jhanda video farzi dawa ky sath huwa viral,fake,rufnd_roman_urdu,roman_urdu
tipu sultan naam ki kisi film mai kaam nhi kr rahy shahrukh khan khayali aur farzi poster ho raha viral,fake,rufnd_roman_urdu,roman_urdu
rajasthan mai ak saal pehly huwe larki ky qatal ko farzi firqawarana dawa ky sath kia ja raha hai viral,fake,rufnd_roman_urdu,roman_urdu
yeh tasvir 2014 ki numaish mai maya sy mutasir batman ka mujasma dikhati hai na keh qadeem nawadraat,fake,rufnd_roman_urdu,roman_urdu
posts pfizer ko gumrahkun covid vaccine trail ky dawa ky sath nishana bnati hain,fake,rufnd_roman_urdu,roman_urdu
srilanka ki singer ky hindustan visit ki nhi balky 2019 ki tokyo airpost ki hai viral tasveer,fake,rufnd_roman_urdu,roman_urdu
republic tv ky parody account sy kia gya galt tweet farzi dawa ky sath ho raha viral,fake,rufnd_roman_urdu,roman_urdu
"world economic forum mai, moderna ky ceo stephane bancel ny teraf keh un ki company ny wabai marz shuru hony sy pehly 2019 mai corona virus vaccine ki 100,000 dozes tayar kin",fake,rufnd_roman_urdu,roman_urdu
south ky superstar prabhas nhi huwe hain bsp party mai shamil viral kia ja raha dawa farzi,fake,rufnd_roman_urdu,roman_urdu
shaheen bagh ky muzahiry mai yogi adityanath ky bhai nhi un ky ham shakal pohancy thy,fake,rufnd_roman_urdu,roman_urdu
egypt ki janib sy hindustan ko bheji gai tibbi imdad ko kiya ja raha turkey ki bta kr viral,fake,rufnd_roman_urdu,roman_urdu
world health organization ny bakery products ko khany sy nhi kia mana farzi post hui viral,fake,rufnd_roman_urdu,roman_urdu
farzi dawa ky sath viral ho rahi nirbhaya gang rape ky mujrim ki tasveer zamanat par bahar nhi jail mai band hain qasoorwar,fake,rufnd_roman_urdu,roman_urdu
saudiarab ky vision 2030 ky educational curriculum mai mahabharata aur ramayana ky shamil hony ka dawa farzi hai,fake,rufnd_roman_urdu,roman_urdu
sunni waqf board ny nhi kia babri hospital bnany aur doctor kafeel khan ko us ky sarbarah rakhny ka faisla viral dawa mangharat hai,fake,rufnd_roman_urdu,roman_urdu
ismatdari par bjp mp karan khare ky naam sy viral ho raha bayan farzi,fake,rufnd_roman_urdu,roman_urdu
sarson ky oil sy corona virus ki waba ka ilaj nhi ho skta hai dusry faidy zaror hain,fake,rufnd_roman_urdu,roman_urdu
pfizer kehta hai keh dudh na pilayen har jgha bachy formula ki kami gates bilkul nai artificial breast ku doodh ki technology ko farogh dety hain sab kuch 2 hafty sy bhi kam mudadt mai yahan dekhny ky liye kuch nhi hai,fake,rufnd_roman_urdu,roman_urdu
pakistan university ny tulba ko anti valentine day letter bhejny ki tardeed ki hai,fake,rufnd_roman_urdu,roman_urdu
georgia ky secratory foreign brad raffensperger ny 2020 mai scale ko tip krny ky liye zuckerberg ki raqam ka 50 million dollar istemal,fake,rufnd_roman_urdu,roman_urdu
amanat ullah khan ny shariya nhi zariya kaha tha video farzi dawa k sath viral,fake,rufnd_roman_urdu,roman_urdu
pakistani sarkari mulazmeen ky ehtejaj ky bary mai posts mai 2021 sy footage gardish kr rahi hai,fake,rufnd_roman_urdu,roman_urdu
barf mai dhaky ghar ki austria ki tasver kashmor ky naam par ho rahi viral,fake,rufnd_roman_urdu,roman_urdu
is formula ki kami ap ko khofzada nah hony dyn apny bachy ko samundari algae ki sath bhang ka dudh bnayen yeh asan hai mai wada krta hun,fake,rufnd_roman_urdu,roman_urdu
pakistan mai talib ilm ky bank note ky design mai ghalti sy new currency lg gai,fake,rufnd_roman_urdu,roman_urdu
bjp ky mp manoj tewari ky liye nhi malaysia ky wazeer e azam ky liye roka gya tha traffic,fake,rufnd_roman_urdu,roman_urdu
srilanka mai masjid tor kar musalmano ky hindu mazhab apnanay ka dawa galt,fake,rufnd_roman_urdu,roman_urdu
saudi hakumat ny nhi dia ronaldo ko gold bike video ky sath kia ja raha dawa farzi hai,fake,rufnd_roman_urdu,roman_urdu
saudiarab ky naam par viral ho rahi srilanka ki tasaweer,fake,rufnd_roman_urdu,roman_urdu
pakistani opposition politicians ki giraftari par tanaziya khana jungi ky jhuty dawon ko janam deta hai,fake,rufnd_roman_urdu,roman_urdu
saudiarab mai yeh crowd corona virus ky chalty lockdown ky baad kharidari nhi kr rahi purana video galt hawaly sy viral,fake,rufnd_roman_urdu,roman_urdu
mujrim 37 admiyon ky jory katny k baad pakra gya,fake,rufnd_roman_urdu,roman_urdu
atlanta ka shehar lafz women par pabandi lga raha hai,fake,rufnd_roman_urdu,roman_urdu
lakhnow ky viral video mai firqawarana angle nhi mutasreen aur mulzimaan sabhi ak communittee ky,fake,rufnd_roman_urdu,roman_urdu
australia mai tamam joggers ko helmet pehanana chahiye,fake,rufnd_roman_urdu,roman_urdu
mother teresa ny bachy bechy,fake,rufnd_roman_urdu,roman_urdu
yeh sadar biden hain jo medicare advantage ko kam krny ki tajwez dy rahy hain,fake,rufnd_roman_urdu,roman_urdu
sweden ky laxley ki taver ko kashmir ka bta kr kia ja raha farzi dawa ky sath viral,fake,rufnd_roman_urdu,roman_urdu
surat mai muzahira ky naam par viral ho rahi hain purani tasaver,fake,rufnd_roman_urdu,roman_urdu
musalmanon ko voting sy nhi roka gya viral video ka dawa farzi sabit huwa,fake,rufnd_roman_urdu,roman_urdu
caa ky khilaf bayan deti yeh khaton atiya alvi hain atal bihari wajpai ki bhateji nhi,fake,rufnd_roman_urdu,roman_urdu
shaam aur afghanistan ky purani tasveer huwi kashmir ky naam par viral,fake,rufnd_roman_urdu,roman_urdu
tayyip erdoğan ko nhi kia gya giraftar video palestine ka hai,fake,rufnd_roman_urdu,roman_urdu
pakistani akhbar ki sheh surkhiyon mai quran e pak na parhny ki waja sy any waly selab ka mashwarah dia gya,fake,rufnd_roman_urdu,roman_urdu
shabana azmi ny nhi kahi mulk chorny ki baat viral message galt hai,fake,rufnd_roman_urdu,roman_urdu
shadeed bhook lgny par apni biwi ka ghost khaa skty hain sohar saudi mufti ny nhi jari kia esa fatwa,fake,rufnd_roman_urdu,roman_urdu
shashi tharoor ki 15 maah purani tasver galt hawaly ky saath hui viral,fake,rufnd_roman_urdu,roman_urdu
shahrukh khan ky naam par viral huwa yeh bayan farzi hai,fake,rufnd_roman_urdu,roman_urdu
lata mangeshkar ky akhri didar ki is tasver mai shahrukh khan ky sath nazar arahi khaton in ki manager pooja hain,fake,rufnd_roman_urdu,roman_urdu
libya ky samundar mai huwe behri jahaz hadsa ka nhi hai viral kia ja raha video,fake,rufnd_roman_urdu,roman_urdu
"morocco ki masjid al hassan sani mai 8 lakh logon ky namaz ada krny ka dawa gumrahkun hai, namaz taraweeh ki yeh tasver bhi purani hai",fake,rufnd_roman_urdu,roman_urdu
corona virus par yeh viral message unicef ny nhi kia hai jari,fake,rufnd_roman_urdu,roman_urdu
quick 4 din tak gharara krny aur chai peny sy corona virus thik hony ka dawa farzi hau,fake,rufnd_roman_urdu,roman_urdu
alia bhat ki beti ky naam sy viral tasver edited hai galt dawa huwa viral,fake,rufnd_roman_urdu,roman_urdu
tufaan ky purany video ko kia ja raha haal ka btaty huwe share,fake,rufnd_roman_urdu,roman_urdu
sadar e mumliqat ny seema haider ki darkhwast par koi jawab nhi dia viral video award taqreeb ky khitab ka hai,fake,rufnd_roman_urdu,roman_urdu
tariq fateh ko canada sy nhi nikala hai police ehalkaron sy mazaq ki yeh tasver purani hai,fake,rufnd_roman_urdu,roman_urdu
building mai lgi agg ka yeh video abudhabi ka hai turkiye ka nhi,fake,rufnd_roman_urdu,roman_urdu
fake hai navjot singh sindhu ki pakistan ky jhandy wali picture,fake,rufnd_roman_urdu,roman_urdu
imran khan ky sath khana khany wali rahul gandhi ki tasver farzi hai,fake,rufnd_roman_urdu,roman_urdu
iran mai agar ak 12 sala bachi ki ismatdari ki jati hai aur usky walid ko hamla kr dia jata hai to usy bachy ko saza k liye ly jana chahiye ya umer bhar ky liye jail mai daal dia jana chahiye intezar kren maaf kijiye ka nhi yeh alabama hai,fake,rufnd_roman_urdu,roman_urdu
pakistan ky human rights ky wazeer sirf crop picture mai mask pehny huwe shakhs nhi thy,fake,rufnd_roman_urdu,roman_urdu
pakistan ky aanjahani hukmaran yahya khan ky qareebi sathi ky bary mai jhuti posts mai bharti singer ki video share ki gai,fake,rufnd_roman_urdu,roman_urdu
usmania hospital ky murdakhana ka yeh video taqreeban 6 saal purana hai covid 19 sy nhi hai koi taluq,fake,rufnd_roman_urdu,roman_urdu
arab league ka abhi bhi hissa hai qatar aur palestine viral post ka dawa farzi hai,fake,rufnd_roman_urdu,roman_urdu
pakistan ky sabiq wazeer e azam khan ky muawin ny giraftari ki koshish ky bary mai tweet mai galt tasver share ki,fake,rufnd_roman_urdu,roman_urdu
jammu kashmir ky doda mai giraftar fidaain ky naam par pakistan mai pakry gaye manshiyat smuggler ki purany tasver viral,fake,rufnd_roman_urdu,roman_urdu
fix nhi ftx ka ad lga tha hindustan banam afghanistan maych mai viral tasveer edited hai,fake,rufnd_roman_urdu,roman_urdu
bubonic plague ky mareez ki tasveer ko norway mai quran nazar e atish krny ki koshish krny waly shakhs sy jor kr kia ja raha viral,fake,rufnd_roman_urdu,roman_urdu
imran khan ky sath narindra modi nhi sabiqa biwi hain farzi hai viral tasver,fake,rufnd_roman_urdu,roman_urdu
ghulaf e kabba par nhi charhaya tha shakhs ny dudh balky ki thi khud sozi ki koshish,fake,rufnd_roman_urdu,roman_urdu
farooq abdullah ky bharat mata ki jaye ky nary wala video amit shah ky wazeer e dakhla banany ky baad ka nhi,fake,rufnd_roman_urdu,roman_urdu
ye video ethopiya mai graduation ki taqreeb ky bary mai posts mai 2020 sy gardish kr rahi hai,fake,rufnd_roman_urdu,roman_urdu
ukraine ny russian language par pabandi ky qawaneen ko apnaya,fake,rufnd_roman_urdu,roman_urdu
armour manufacturing country ki wahid industry hain jinhen qanuni charah joi sy istesna hasil hai,fake,rufnd_roman_urdu,roman_urdu
monkeypox ak lab mai bnaya gya tha aur injection ky zariye dia gya tha,fake,rufnd_roman_urdu,roman_urdu
foj ny nhi kia kashmiri khatoon ky sath tashadud pashto singer aur actoresss neelam gull ki pictures hi rahi hain viral,fake,rufnd_roman_urdu,roman_urdu
monkeypox ky bary mai 2021 ka ak mazmun jis mai shingles rash ki ak tasver istemal ki gai hai is sy sabit hota hai keh monkeypox virus ak dhokha hai,fake,rufnd_roman_urdu,roman_urdu
video mai dikhaya gya hai keh ukraine mai helicopters ko ghaat lga kr utara ja raha hai short range hawa sy hawa mai maar krny wala missile,fake,rufnd_roman_urdu,roman_urdu
jeshuda bin ki 4 saal purani mumbai ki tasver shaheen bagh ky naam par hui viral,fake,rufnd_roman_urdu,roman_urdu
fake purani photo ki aar mai army ko badnaam kia ja raha hai,fake,rufnd_roman_urdu,roman_urdu
fareedabad ky atali ky naam par viral ho raha purana video 4 saal pehly huwa tha hangama,fake,rufnd_roman_urdu,roman_urdu
kashmir ky naam par viral ho raha hai morocco ka 6 saal purana video,fake,rufnd_roman_urdu,roman_urdu
US DA prediction kr raha hai keh 2022 ky mosam e khizan tak egg prices 12 dollar par dozan hongi,fake,rufnd_roman_urdu,roman_urdu
corona virus ko ly kr dehli police ny nhi jari ki yeh guideline viral post farzi hai,fake,rufnd_roman_urdu,roman_urdu
corona vaccine mai chup hony ka dawa kr rahy mazhabi rehnuma pakistani hain hindustani nhi,fake,rufnd_roman_urdu,roman_urdu
kashmir ki purani tasweer ko social media par phir sy kia ja raha viral,fake,rufnd_roman_urdu,roman_urdu
safaidfaam bala-dasti california ky san bernardino mai tamam wallmarts ko goli maar kr siyahfamon aur maskinon ko mar dalen gy,fake,rufnd_roman_urdu,roman_urdu
6 january 2021 ko US capital par hamlah ek dhul jhonka tha,fake,rufnd_roman_urdu,roman_urdu
kabba shareef ka darwaza khulny ky manzar ky video ko kia ja raha farishton ki azan aur namaz ky dwa ky sath viral,fake,rufnd_roman_urdu,roman_urdu
kabba shreef mai video sy log farishton aur jinnat ki namaz ko record nhi kr rahy thy viral dawa farzi hai,fake,rufnd_roman_urdu,roman_urdu
joe biden ny ak new card manzur jo 25 saal ya is sy zaya umer ky americans ko muft health insurance deta hai,fake,rufnd_roman_urdu,roman_urdu
corona virus chaar roz tak galy mai rehta hai is ka koi sabut nhi hai,fake,rufnd_roman_urdu,roman_urdu
gavin newsom ny mubayina tor par nancy pelosi ki darkhwast par mudakhlt ki aur california highway petrol ko barahyrast hukam dia keh wo paul pelosi ky khilaf DUI ki giraftari ky liye tamam ilzemat ko khatam kry,fake,rufnd_roman_urdu,roman_urdu
muhammad bin salman ky naam sy muft hajj form ky dawa ky sath farzi link viral,fake,rufnd_roman_urdu,roman_urdu
kolhapur mai mazhabi mamla mai na dhamki di na qatal huwa post mehaz ak afwa,fake,rufnd_roman_urdu,roman_urdu
covid 19 ky ilaj ka dawa krny wali patanjali ki dawa par lgi pabandi moasar hai hakumat sy manzuri milny ky dawa ky sath viral post farzi,fake,rufnd_roman_urdu,roman_urdu
gutter mai giry larky ko bachany ka yeh video pakistan ka hai mumbai ka nhi,fake,rufnd_roman_urdu,roman_urdu
masjid mai machine gun milny wali baat jhuti hai 2019 ky mamla ko ab kia ja raha hai viral,fake,rufnd_roman_urdu,roman_urdu
muslim nhi hai nehru khandan farzi shajranasb ky zariye ki ja rahi galt tashheer,fake,rufnd_roman_urdu,roman_urdu
guzishta roz munhadim huwa pull 50 saal purana hai wazeer e azam modi ny nhi kia tha is ka iftetah,fake,rufnd_roman_urdu,roman_urdu
gorakhpur madisa mai black board par likhi sanskrit ko edit kr ky firqawarana farzi dawa ky dawa ky sath kia gya viral,fake,rufnd_roman_urdu,roman_urdu
lalu ky baiton ka ak saal purana dance video gumrahkun dawa ky sath ho raha viral,fake,rufnd_roman_urdu,roman_urdu
viral post mai dikh rahy shakhs lok sabha sadar nhi hain,fake,rufnd_roman_urdu,roman_urdu
yeh khatoon parda krny ky liye nhi isi ky liye kaam krny par giraftar hui thi,fake,rufnd_roman_urdu,roman_urdu
luke montaigner ny nhi kaha keh covid vaccine lgwany walon ki hi jaye gi 2 saal ky andar moat viral ho rahi yeh post farzi hai,fake,rufnd_roman_urdu,roman_urdu
mob launching ka viral video india ka nhi balky bangladesh ka hai,fake,rufnd_roman_urdu,roman_urdu
lebonon ki nhi hai ye viral tasweer 2012 ki shaam ki photo farzi dawa ky sath viral,fake,rufnd_roman_urdu,roman_urdu
larki ky walid ny nhi balky oman ky shiekh ny ki nabaligh sy shadi viral post ka dawa galt hai,fake,rufnd_roman_urdu,roman_urdu
varanasi mai inspector ki pitai krny waly bjp karkunaan nhi thy,fake,rufnd_roman_urdu,roman_urdu
honduras ki fish rain ki reports china mai truck hadsy ki purani tasveer dikhati hain,fake,rufnd_roman_urdu,roman_urdu
mars par hazrat muhammad ﷺ ka naam hony ka dawa ky sath jis tasver ko viral kia ja raha hai digitally tayar ki gai photo hai,fake,rufnd_roman_urdu,roman_urdu
mask checking ky naam par up police ka farzi message viral,fake,rufnd_roman_urdu,roman_urdu
fact check pakistani singer meesha shafi ko nhi hui 3 saal ki saza viral dawa farzi hai,fake,rufnd_roman_urdu,roman_urdu
fact check garam bhaap aur chai sy corona virus ky ilaj ka dawa krny wali post farzi hai,fake,rufnd_roman_urdu,roman_urdu
imran khan ky sath khaton ki tasver scheme launch ky doraan ki hai bhartiya khatoon ki edited photo btaty huwe kia ja raha viral,fake,rufnd_roman_urdu,roman_urdu
bazurg shakhs ki tasver 1999 mai ak aur zalzaly ki hai turkiye ky haliya zalzala sy nhi koi hai taluq,fake,rufnd_roman_urdu,roman_urdu
morocco ki charwaha bachi ki tasweer ko kia ja raha france ki sabiq wazeer e azam bata kr share,fake,rufnd_roman_urdu,roman_urdu
mareez ki pitai krty huwe doctor ka viral video kanpur ky sarkari hospital ka nhi,fake,rufnd_roman_urdu,roman_urdu
egypt ky shakhs ny apni mubayina mehbuba ky liye nhi bnaya danton ka haar viral kahani farzi hai,fake,rufnd_roman_urdu,roman_urdu
egypt ky sharqiya mai ghair qanoni ghar ko tory jany ki tasweer farzi kahani ky sath viral,fake,rufnd_roman_urdu,roman_urdu
masla e kashmir ky sabab colonel vijay acharya ny nhi dia istefa retired officer ky proxy handle sy propoganda tweet huwa viral,fake,rufnd_roman_urdu,roman_urdu
namaz ada krty logon ki yeh tasweer 2018 ki hai lockdown sy nhi hai koi taluq,fake,rufnd_roman_urdu,roman_urdu
hindustan mai madaris par pabandi lagany ko ly kr nhi dia tha apj abdulkalam ny koi bayan,fake,rufnd_roman_urdu,roman_urdu
nhi huwa pakistan ky sabiq wazeer e azam imran khan ka inteqal dawa farzi hai,fake,rufnd_roman_urdu,roman_urdu
multavi hony ky baad dobara psl ky 11 march sy shuru hony ka dawa farzi hai,fake,rufnd_roman_urdu,roman_urdu
mulk ki tamam larkiyon ky liye muft scooty ki koi scheme nhi farzi video ho raha viral,fake,rufnd_roman_urdu,roman_urdu
mac in india ky tehet 2 crore nujawan ko muft laptop deny wali khabar farzi hai,fake,rufnd_roman_urdu,roman_urdu
minar e pakistan ki purani tasveer ko pdm ky jalsy sy jor kr kia ja raha viral,fake,rufnd_roman_urdu,roman_urdu
nigeria mai muzhira kr rahy logon ky play card par edit kr ky chipkai gai hai sushant singh rajpoot ki tasweer,fake,rufnd_roman_urdu,roman_urdu
nabi kareem ﷺ ny 1400 saal pehly nhi bandha is pathar ko post ka dawa farzi,fake,rufnd_roman_urdu,roman_urdu
nhi russia ny india ko nataij sy khabardar nhi kia viral cnn ka screenshot edit kr dia gya,fake,rufnd_roman_urdu,roman_urdu
nhi yeh tasveer gujarat ki bullet train ki nhi hai,fake,rufnd_roman_urdu,roman_urdu
nobel inam yafta luc montagnier ny covid 19 vaccine ky bary mai yeh nhi kaha viral post fake hai,fake,rufnd_roman_urdu,roman_urdu
nepal ki purani tasveer hindustan ky naam par viral is photo ka lockdown sy nhi hai koi taluq,fake,rufnd_roman_urdu,roman_urdu
hariyana ny sarsa zila mai bacha chor groh ky sargarm hony wali khabar farzi,fake,rufnd_roman_urdu,roman_urdu
haryana mai huwe asatza ky muzahiry ko kashmir ka bta kr kia ja raha viral,fake,rufnd_roman_urdu,roman_urdu
hillary clinton ky sath usama bin ladin ki tasveer edited hai hindustani singer ki 2004 ki photo mai ki gai hai tarmeem,fake,rufnd_roman_urdu,roman_urdu
himaliya company ky ceo ki tasweer galt naam aur dawa ky sath ho rahi hai viral,fake,rufnd_roman_urdu,roman_urdu
hindu muslim ki farzi dawa ky sath ho rahi hai viral madhiya pardesh ka purana video,fake,rufnd_roman_urdu,roman_urdu
hindustan ki shikast ky baad jashan ky doran bangladeshi shakhs ko nhi lgi agg farzi hai viral post,fake,rufnd_roman_urdu,roman_urdu
yemen ki purani tasveer ky sath afghan airport mai kamzor security ky baary mai tanziya posts gumrah krti hain,fake,rufnd_roman_urdu,roman_urdu
hindustani jawan ki nhi kurd khatoon fighter ki hai ye tasvir,fake,rufnd_roman_urdu,roman_urdu
hawa mai mojud chattan ki tasver photoshopped hai asal mai viral pathar teen choty patharon par thika hai,fake,rufnd_roman_urdu,roman_urdu
hawa mai nazar araha ye khajur ka darakht crane ky zariye bandha huwa tha video ky sath kia ja raha dawa farzi hai,fake,rufnd_roman_urdu,roman_urdu
haiti sadar ky qatal ky baad nhi hui khatoon e awal ki moat viral post afwa hai,fake,rufnd_roman_urdu,roman_urdu
yeh corona virus ki vaccine nhi covid 19 test kit hai,fake,rufnd_roman_urdu,roman_urdu
yeh gariyan mosam ki garmi sy nhi agg ki garmi sy pighli thin,fake,rufnd_roman_urdu,roman_urdu
up police ny nhi badmaashon ny ki thi khatoon ki pitai viral video 2016 ka hai,fake,rufnd_roman_urdu,roman_urdu
