text,label,source,language,text_length,word_count
moarikheen ka kehna hai keh vaccine ka certificate online share kia gya hai jo 1906 ka hai,fake,rufnd_roman_urdu,roman_urdu,90,17
maradona ko alvidai boli dety huwe pele ki doctor shuda tasver online gardish kr rahi hai,fake,rufnd_roman_urdu,roman_urdu,89,16
mexican cartel ny ukraine ky liye american weapon hasil krny ka koi sabut nhi dia,fake,rufnd_roman_urdu,roman_urdu,81,15
may 2022 mai hindustan ky zyr e intezaam kashmir mai ehtejaj ky tor par 2018 ki american ralley ki tasweer ko galt tareeqy sy paish kia gya,fake,rufnd_roman_urdu,roman_urdu,139,27
nigeria aur kenya mai purany cockroach ky x-ray hoax ka naya version gardish kr raha hai,fake,rufnd_roman_urdu,roman_urdu,88,16
nigeria alehdgi pasand group sy trump ky jhuty rawabit par biden ki mohim ko 600 million dollar ka atiya nhi dy raha hai,fake,rufnd_roman_urdu,roman_urdu,120,23
nhi ap ko marny ky liye ap ki gari par fentanyl sy lgi neeli tape nhi lgai ja rahi hai,fake,rufnd_roman_urdu,roman_urdu,86,20
nhi yeh tasveer ak jahaz dikhati hai jo 1968 mai chilli mai gira tha,fake,rufnd_roman_urdu,roman_urdu,68,14
naye pakistan ky note mai emandarana zindagi guzarny ky hawaly sy quotation barqarar hai,fake,rufnd_roman_urdu,roman_urdu,88,14
naye pakistan ky wazeer e azam singer ky bary mai jhuty dawy ki zad mai agaye unhen daftar mai serenating,fake,rufnd_roman_urdu,roman_urdu,105,20
highway dhamaky ki video ko ev ky tasadum ky tor par galt tareeqy sy paish kia gya,fake,rufnd_roman_urdu,roman_urdu,82,17
hajum ki footage mai kenya mai university ka ehtejaj dikhaya gya hai france mai covid 10 ka muzahira nhi,fake,rufnd_roman_urdu,roman_urdu,104,19
hermann goering sy galt mansub khof par iktebas,fake,rufnd_roman_urdu,roman_urdu,47,8
hindustan ky zeer e intezam kashmir ki video mai kisi shakhs ko pakistan khudkush hamly ky baad ghamzada nhi dikhaya gya hai,fake,rufnd_roman_urdu,roman_urdu,124,22
hindustani wazeer e azam ki tasver jis ka saya janwar sy milta julta hai digitally change kr dia gya hai,fake,rufnd_roman_urdu,roman_urdu,104,20
world economic forum ny july 2021 mai omicron ky mukhtalif qism ki report nhi ki asal mazmun ko update kia gya tha,fake,rufnd_roman_urdu,roman_urdu,114,22
video 2018 mai america par tufaan dikhati hai 2022 mai pakistan mai nhi,fake,rufnd_roman_urdu,roman_urdu,71,13
video december 2021 sy indonesia ky social media trend ky bary mai posts mai online gardish kr rahi hai,fake,rufnd_roman_urdu,roman_urdu,103,19
video game ko ukraine ky tanaziye ki live footage ky tor par galt tor par share kia gya,fake,rufnd_roman_urdu,roman_urdu,87,18
ye tufani video 2020 mai australia mai li gai thi 2022 mai pakistan mai nhi,fake,rufnd_roman_urdu,roman_urdu,75,15
ye galt sub title wali video hai jis mai putin ko 2016 ki foji prade ky doran taqrer krty huwe dikhaya gya hai,fake,rufnd_roman_urdu,roman_urdu,110,23
ye footage 2016 mai malaysia mai hony waly hamly ky bary mai media reports mai gardish kr rahi hai,fake,rufnd_roman_urdu,roman_urdu,98,19
yeh footage july 2020 sy egypt mai oil ki pipeline mai dhamaky sy mutaliq reports mai gardish kr rahi hai,fake,rufnd_roman_urdu,roman_urdu,105,20
ye footage french soilders ko dikhati hai ye kam az kam 2019 sy online gardish kr rahi hai,fake,rufnd_roman_urdu,roman_urdu,90,18
ye clip 2017 sy mexico ky ak airport par flood sy mutaliq reports mai gardish kr raha hai,fake,rufnd_roman_urdu,roman_urdu,89,18
ye clip 2020 ky american elections sy mutaliq nhi hai is mai dikhaya gya hai keh kharab chicken ko saudiarab mai phenka ja raha hai,fake,rufnd_roman_urdu,roman_urdu,131,25
donald trump ki rally kisi ky nah any ky baad band kr di gai,fake,rufnd_roman_urdu,roman_urdu,60,14
"germany mai lakhon solar penal baraf mai dhaky huwe hain aur 30,000 wind turbines bekar baithy hain kyun keh wahan hawa nhi hai",fake,rufnd_roman_urdu,roman_urdu,127,23
adam laxalts ka kehna hai keh ye achi khabar hai keh wabai amraz ky baad un mai sy boht sy spanish small scale business kabhi dobara nhi khuly,fake,rufnd_roman_urdu,roman_urdu,142,28
Merrick Garland ny trump ko farar hony ki mansuba bandi krty huwe pakar lia,fake,rufnd_roman_urdu,roman_urdu,75,14
Department of Homeland Security aur Department of State ny joe biden ky mukhalifen ko sensor krny k liye election integrity partnership nami group ky sath mil kr kaam,fake,rufnd_roman_urdu,roman_urdu,166,28
2022 ky intekhabat mai mukamal curated belts ki bary paymany par munteqali ky sabut mojud hain,fake,rufnd_roman_urdu,roman_urdu,94,16
the great reset sarmayakari ko ak asy moashi nizam sy badalny ki wakalat krta hai jo ak qisam ka socialism communism ki trha lekin zyada tar sirf fascism hai,fake,rufnd_roman_urdu,roman_urdu,157,29
55000 saal pehly dunya ajj ky muqably mai 2 degree celsius zyada garam thi,fake,rufnd_roman_urdu,roman_urdu,74,14
wiley nickels paidaish ky moqam tak yahan tak keh baad az paidaish tak abortion ki himayat krta hai,fake,rufnd_roman_urdu,roman_urdu,99,18
california ky senate bill 107 ka mtlb hai agar ap sinfi tafveez ki surgery ki tasdeeq nahi krty hain to ap ky bachy ko ab ap ki tehweel sy lia ja skta hai,fake,rufnd_roman_urdu,roman_urdu,154,33
donald trump twitter par wapis agaye hain elon musk ka shukriya,fake,rufnd_roman_urdu,roman_urdu,63,11
norway biden ka muqabla krny ky liye apni foj ko tyar krta hai,fake,rufnd_roman_urdu,roman_urdu,62,13
6 january ki samaat achanak tor par masukh kr di gai thi jab yeh inkeshaf huwa tha keh news network isy nhi dikha rahy hon gy,fake,rufnd_roman_urdu,roman_urdu,125,26
buzz aldrin ny eteraf keh chand par utarna nhi huwa,fake,rufnd_roman_urdu,roman_urdu,51,10
judge Elaine Cannon ny apna license kho dia,fake,rufnd_roman_urdu,roman_urdu,43,8
Antony Blinken ny etaraf kia keh Biden Nord Stream pipeline leak ky liye zimedar hai,fake,rufnd_roman_urdu,roman_urdu,84,15
ak bachy ki moat ky baad pury uk mai defibrillators nasb kiye ja rahy hain jis ki wja yeh ho skti hai keh britain ny achanak 11 saal sy kam umer bachon ky liye corona virus vaccination kyun rok di,fake,rufnd_roman_urdu,roman_urdu,196,40
tanziya video gumrahkun tor par chinese officer ky haqeeqi covid 19 mashwary ky tor par share ki gai,fake,rufnd_roman_urdu,roman_urdu,100,18
opposition leader ky khilaf south korea ki police ky ehtejaj ki tasveri tasver online ko gumrah krti hai,fake,rufnd_roman_urdu,roman_urdu,104,18
man gharat khabren wazeer ky andy ki kami ky remarks par malaysia ko gumrah krti hain,fake,rufnd_roman_urdu,roman_urdu,85,16
world cup harny ky baad japan team dressing room ky bary mai tanziya posts online gumrah krti hain,fake,rufnd_roman_urdu,roman_urdu,98,18
victoria pool sy qabal liberal party par tanqeed krny wali tanziya tasaver social media sarfeen ko gumrah krti hain,fake,rufnd_roman_urdu,roman_urdu,115,19
state elections ky votes ki ginti kry ga ky dawy ky baad australia mai tanziya wef posts gumrah krti hain,fake,rufnd_roman_urdu,roman_urdu,105,20
south korean first lady at flood cleanup ki tanziya tasver facebook user ko gumrah krti hai,fake,rufnd_roman_urdu,roman_urdu,91,16
sara duterte ky philippines ki sadarat sambhalny ky liye bary paimany par call ky bary mai tanziya posts sy philippinos ko gumrah kia gya,fake,rufnd_roman_urdu,roman_urdu,137,24
tanziya posts world economic forum ki taraf sy jali antibug tasub tweet share krti hain,fake,rufnd_roman_urdu,roman_urdu,87,15
social media sarfeen china ky sakht covid lockdown ka mazaq urany wali tanziya video par gir pary,fake,rufnd_roman_urdu,roman_urdu,97,17
ye bjp ky tarjuman ky cooking gas ky tabsaron ky bary mai koi haqeeqi khabar nhi hai,fake,rufnd_roman_urdu,roman_urdu,84,17
bharati siyasatdan uddhav thackeray ny apna istefa tv par dekha gumrahkun posts,fake,rufnd_roman_urdu,roman_urdu,79,12
tanziya video is dawy ky sath share ki gai hai keh is mai ufc player chinese khawaten par hamly ki mazammat krty huwe dikha gya hai,fake,rufnd_roman_urdu,roman_urdu,131,26
myanmar mai bijli band hony ky bary mai mazhiya posts social media users ko gumrah krti hain,fake,rufnd_roman_urdu,roman_urdu,92,17
galt tarjuma shuda clip mai dikhaya gya hai keh maradona ny 2018 mai mexican football team sy sawal kia,fake,rufnd_roman_urdu,roman_urdu,103,19
is video mai dikha gya hai keh israeli foji palestinian areas mai ak tyre ko rokny ki koshish kr rahy hain,fake,rufnd_roman_urdu,roman_urdu,106,21
machli ki theme wali usb sticks ky japanese takhliqkar ka kehna hai keh us ny ihen mazaq ky tor par tayar kia tha,fake,rufnd_roman_urdu,roman_urdu,113,23
south korea ky sadaarti umeedwar ky sir bulany ki aadat ky bary mai tanziya tasver online ko gumrah krti hai,fake,rufnd_roman_urdu,roman_urdu,108,20
purany tv screenshot ko 2022 mai china ky hainan province mai foji tasadum dikhany ky liye tayar kia gya,fake,rufnd_roman_urdu,roman_urdu,104,19
video mai logon ko new south wales ky wazeer e azam ky istefa ky baad khushi ka izhaar krty huwe nhi dikhaya gya hai,fake,rufnd_roman_urdu,roman_urdu,116,24
philippini actress ki national media ky sath moahidy par sign krny ky mazaaq ki khabren social media sarifeen ko gumrah krti hain,fake,rufnd_roman_urdu,roman_urdu,129,22
social media posts mai gumrahkun dawy ka ishteraak kia gya hai keh barcode ky sabqy ye zahir kr skty hain keh aya koi product israel mai bnaya gya hai,fake,rufnd_roman_urdu,roman_urdu,150,29
ak news reporter ki nadi mai girny ka ye clip ak mazhiya group ny bnaya tha,fake,rufnd_roman_urdu,roman_urdu,75,16
ye tanziya vido 2020 mai purani black and white movie clips ka istemal krty huwe bnai gai thi,fake,rufnd_roman_urdu,roman_urdu,93,18
ye flying penguins animation darasal bbc ki traf sy 2008 mai april fool day ky liye tayar krda ak dhoka hai,fake,rufnd_roman_urdu,roman_urdu,107,21
is tasver ko former thai king rama ix ky kutty ki tasver shamil krny ky liye tayar kia gya hai,fake,rufnd_roman_urdu,roman_urdu,94,20
is taswir ko sabiq thai army chief ki wardi par mazeed tamghy shamil krny ky liye tayar kia gya hai,fake,rufnd_roman_urdu,roman_urdu,99,20
singapur ky qabaristan mai nishan ki is tasvir ko bhoot warning shamil krny ky liye tayar kia gya hai,fake,rufnd_roman_urdu,roman_urdu,101,19
mafrur south korean businessman ki giraftari ky bary mai tanziya tweets sy purani xray pictures utha li gain,fake,rufnd_roman_urdu,roman_urdu,108,18
amitabh bachchan ky naam par viral hui gumrahkun khabar clickbait headline ky zariye phelaya gai post,fake,rufnd_roman_urdu,roman_urdu,101,16
school mai prayer ky waqt azan ka ye video jharkhand ka nhi assam ka hai,fake,rufnd_roman_urdu,roman_urdu,72,15
aazamghar ky fatima girls inter college ki tasveer kerala ki bta kr viral,fake,rufnd_roman_urdu,roman_urdu,73,13
assam mai sabhi madaris ko band kiye jany ka gumrahkun dawa ho raha social media par viral,fake,rufnd_roman_urdu,roman_urdu,90,17
turkmenistan mai ab muft nhi hai pani gas aur bijli viral dawa gumrahkun hai,fake,rufnd_roman_urdu,roman_urdu,76,14
tuti sarak ki ye tasveer varanasi ki nhi gujarat ky ahmadabad ki hai,fake,rufnd_roman_urdu,roman_urdu,68,13
jammu o kashmir ki 17 saal purani tasvir ko guzishta roz ki bata kr kia ja raha share,fake,rufnd_roman_urdu,roman_urdu,85,18
lakhnow mai caa mukhalif muzahira mai giraftar rickshaw driver ky naam par dehli ky rickshaw waly ki tasweer viral,fake,rufnd_roman_urdu,roman_urdu,114,19
pnb ki ghaziabad branch ky mulazmeen ky coronavirus sy mutasir hony ky bary mai viral ki ja rahi post gumrahkun,fake,rufnd_roman_urdu,roman_urdu,111,20
2018 mai sirinagar mai hui patharbazi ki tasvir ko riaz naikoo ki mot sy jor kr kia ja raha hai viral,fake,rufnd_roman_urdu,roman_urdu,101,21
patna mai masjid sy chinese musalmanon ky pakry jany ka dawa glt gumrahkun dawa ky sath viral ho raha video,fake,rufnd_roman_urdu,roman_urdu,107,20
is african khatoon ny nhi dia 11 bachon ko janam viral tasveer gujarat ky hospital ki hai,fake,rufnd_roman_urdu,roman_urdu,89,17
diwaron par qunda qurani aayat ka video egypt ky islamic cultural center ka hai uzbekistan ky mutaliq dawa gumrahkun hai,fake,rufnd_roman_urdu,roman_urdu,120,20
philippine ky post office mai lgi agg ky video ko sweden sadaarti mehal ky dawa ky sath kia ja raha viral,fake,rufnd_roman_urdu,roman_urdu,105,21
france ky naheel marzouk ky janaza ka nhi hai ye video dawa gumrahkun hai,fake,rufnd_roman_urdu,roman_urdu,73,14
singer irfan miki ky hajj par gaye naghmy ko micheal jackson ky gany ky hawaly sy kia ja raha viral,fake,rufnd_roman_urdu,roman_urdu,99,20
islamabad mai imran khan ky hamiyon ky muzahiry ky naam par viral kia ja raha video american country ka hai,fake,rufnd_roman_urdu,roman_urdu,107,20
turkiye elections ky abhi nhi aye results tayyip erdoğan ky fatah ka dawa gumrahkun hai,fake,rufnd_roman_urdu,roman_urdu,87,15
scandal mamla mai imran khan ki haliya giraftari sy juri hui nhi hai ye tasveer viral photo 2013 ki hai,fake,rufnd_roman_urdu,roman_urdu,103,20
masjid e aqsa par haal hi mai hui israeli karwai ki nhi hai ye tasveer purani photo gumrahkun hawaly sy viral,fake,rufnd_roman_urdu,roman_urdu,109,21
aggzni ky is video ka nhi hai israel ya lebonon sy koi taluq bangladesh ki kapron ki market mai lgi agg ka video gumrahkun hawaly sy viral,fake,rufnd_roman_urdu,roman_urdu,138,27
france mai pension ko ly kr ho rahy muzahiry ki nhi hai ye tasveer football madahon ki tasver ki photo,fake,rufnd_roman_urdu,roman_urdu,102,20
saudiarab mai inhedaam ki gai building keh video turkiye aur shama mai aye zalzala ka btaty hue kia ja raha viral,fake,rufnd_roman_urdu,roman_urdu,113,21
turkiye hotel ky zalzala ka ye video purana haai,fake,rufnd_roman_urdu,roman_urdu,48,9
janwar ki ye tasver ka taluq turkiye mai aye haliya zalzaly sy nhi hai,fake,rufnd_roman_urdu,roman_urdu,70,14
shehbaz shareef ki giraftari ka 2020 ka video haliya btaty hue viral,fake,rufnd_roman_urdu,roman_urdu,68,12
bhens ko goli marny ka pakistan ka purana video hindustan ky dawa ky sath viral,fake,rufnd_roman_urdu,roman_urdu,79,15
afghanistan mai roty huwe nazar arahy logon ky is video ka nhi hai haliya zalzaly sy koi taluq,fake,rufnd_roman_urdu,roman_urdu,94,18
agg mai jalty hiran ki purani tasver ko kia ja raha pakistan ky koh sulaiman ky paharon mai lgi agg ka btaty huwe viral,fake,rufnd_roman_urdu,roman_urdu,119,24
2018 ki tasweer ko kia jaraha haal mai damishq ky airport mai lgi agg btaty huwe viral,fake,rufnd_roman_urdu,roman_urdu,86,17
chinese city ky design ki photo ko kia jaraha damishq ka future ki picture btaty huwe viral,fake,rufnd_roman_urdu,roman_urdu,91,17
russia mai islam ko nhi dia gya hai official religion ka darja viral post gumrahkun hai,fake,rufnd_roman_urdu,roman_urdu,87,16
film ky set ky hissy ky tor par imarat par banners lgaye gaye thy,fake,rufnd_roman_urdu,roman_urdu,65,14
viral video mai wazeer e azam modi nhi kr rahy pakistan ky no-muntakhib wazeer e azam shehbaz shareef sy baat dawa gumrahkun hai,fake,rufnd_roman_urdu,roman_urdu,128,23
china mai huwe tyara hadsa ka nhi balky moscow ka ye viral video,fake,rufnd_roman_urdu,roman_urdu,64,13
peshawar dhamaka ky naam par viral hui tasver purani hai,fake,rufnd_roman_urdu,roman_urdu,56,10
jacob blake ki police ki firing ky baad kenosha mai government tony evers aur 2020 ky tashadud ky bary mai akhir mai madad anyy sy pehly hi janon ka ziya huwa,fake,rufnd_roman_urdu,roman_urdu,158,31
2019 mai pakistan pohanchi srilanka cricket team ki security ki tasver ko newzealand team sy jor kr kia ja raha hai viral,fake,rufnd_roman_urdu,roman_urdu,121,22
afghanistan safeer ki gaib hui beti ki nhi hai yeh viral tasweer,fake,rufnd_roman_urdu,roman_urdu,64,12
quran ky pages ki 2013 ki ye tasver haliya peshawar hamla ki btaty huwe viral,fake,rufnd_roman_urdu,roman_urdu,77,15
viral video kabul airport dhamaka ka nhi balky kazakhstan ka hai,fake,rufnd_roman_urdu,roman_urdu,64,11
kabul qabza ky baad taliban ny nhi di hindustan ko dhamki viral video purani hai,fake,rufnd_roman_urdu,roman_urdu,80,15
denmark mai muslim abadi sy vote deny ka haq chenany ka dawa krny wali post hai gumrahkun,fake,rufnd_roman_urdu,roman_urdu,89,17
pm modi ny pakistan ko ly ye bayan apny american dory mai nhi dia 2019 ka video gumrahkun hawaly sy viral,fake,rufnd_roman_urdu,roman_urdu,105,21
sarak par bike ky phisalny ka video mumbai ka nhi karachi ka hai,fake,rufnd_roman_urdu,roman_urdu,64,13
nupur sharma ko dhamki deny waly molana ko up nhi rajasthan police ny kia hai giraftar,fake,rufnd_roman_urdu,roman_urdu,86,16
pm modi aur abudhabi ky wali ehad ka 2019 ka video gumrahkun dawa ky sath huwa viral,fake,rufnd_roman_urdu,roman_urdu,84,17
yaseen malik ki biwi ky teen saal purany video ko ab kia gya viral,fake,rufnd_roman_urdu,roman_urdu,66,14
nainital mai musalmanon ki barhti hui abadi ky dawa ky sath tasver bangladesh ki hai,fake,rufnd_roman_urdu,roman_urdu,84,15
shan e muhammad mai nikali gai ralley ka yeh video saudiarab ka nhi balky 2019 ka yemen ka hai,fake,rufnd_roman_urdu,roman_urdu,94,19
karina ny film laal singh chaddha par nhi balky nepotism par dia tha ye bayan,fake,rufnd_roman_urdu,roman_urdu,77,15
odisha ky chandeshwar mandir aur ajmer dargah ki tasver gyanvapi masjid ky naam par viral,fake,rufnd_roman_urdu,roman_urdu,89,15
pm modi ki imran khan sy mulaqat ka 2015 ka video huwa khufia mulaqat ky farzi dawa ky sath viral,fake,rufnd_roman_urdu,roman_urdu,97,20
yogi adityanath ny nhi ki pathan film ky boycott ki appeal kai saal purana bayan galt dawa ky sath viral,fake,rufnd_roman_urdu,roman_urdu,104,20
karnatak highcourt ky baad mumbai high court ny nhi sunaya hijab mamla par koi faisla viral post gumrahkun hai,fake,rufnd_roman_urdu,roman_urdu,110,19
china ky godaam mai 2015 mai huwe dhamaka ki video ko kia ja raha ukraine ka btaty huwe share,fake,rufnd_roman_urdu,roman_urdu,93,19
ukraine ki purani tasver ko kia ja raha haliya tanaziya sy jorty huwe viral,fake,rufnd_roman_urdu,roman_urdu,75,14
viral video ka hijab muzahiry sy nhi hai koi taluq purana video gumrahkun dawa ky sath viral,fake,rufnd_roman_urdu,roman_urdu,92,17
bsp sarbarah mayawati ky barson purana video ab up elections mai viral,fake,rufnd_roman_urdu,roman_urdu,70,12
west bengal ky purany video ko uttarpardesh intekhabaat sy jorty huwe kia ja raha viral,fake,rufnd_roman_urdu,roman_urdu,87,15
july 2021 mai muzaffarnagar mai roki gai thi bjp ki intekhabi mohim ki gari video gumrahkun dawa ky sath viral,fake,rufnd_roman_urdu,roman_urdu,110,20
yemen ky sanaa mai haal mai huwe hamla ki nhi hai yeh tasver gaza ki purani photo viral,fake,rufnd_roman_urdu,roman_urdu,87,18
greta thunberg ko hazaf shuda tweet ky bary mai gumrahkun surkhiyon ky sath nishana bnaya gya,fake,rufnd_roman_urdu,roman_urdu,93,16
cm yogi aditya nath ki hand pump sy pani pety huwe tasver ky sath ki gai cher chaar viral post gumrahkun hai,fake,rufnd_roman_urdu,roman_urdu,108,22
farooq abdullah ka ye bhajan gany ka video dafa 370 ky mansukh hony sy pehly ka hai,fake,rufnd_roman_urdu,roman_urdu,83,17
is nujawan ki tasver nhi hai writers ki wahid photo of the year 2021 viral dawa gumrahkun hai,fake,rufnd_roman_urdu,roman_urdu,93,18
2013 ki ralley mai zakhmi huwe imran khan ka video huwa gumrahkun dawa ky sath viral,fake,rufnd_roman_urdu,roman_urdu,84,16
shaam mai 2014 mai zakhmi huwe bachy ki tasver ko palestine ki bta kr kia ja raha viral,fake,rufnd_roman_urdu,roman_urdu,87,18
bangladesh mai tashadud ki bta kr ki ja rahi hai west bengal ky skan mandir ki purani tasvir viral,fake,rufnd_roman_urdu,roman_urdu,98,19
chhattisgarh ky mazhabi jalus mai paish aye mamla ka nhi hai koi firqawarana angle gumrahkun post hui viral,fake,rufnd_roman_urdu,roman_urdu,107,18
dehli university mai huwe tulba tanzeemon ky darmiyan tasadum ki tasver kia ja raha gumrahkun dawa ky sath viral,fake,rufnd_roman_urdu,roman_urdu,112,19
helicopter crash ki ye tasver kashmir ky adhampur ki nhi balky 2017 ki hai,fake,rufnd_roman_urdu,roman_urdu,74,14
bihar ky muharram jalus ky video ko kia ja raha hai galt dawa ky sath viral,fake,rufnd_roman_urdu,roman_urdu,75,16
muzaffarnagar mahapanchayat ki nhi hai ye viral taswer purani photo galt dawa ky sath viral,fake,rufnd_roman_urdu,roman_urdu,91,15
greece ki photo ko algeria ki btaty huwe kia ja raha share,fake,rufnd_roman_urdu,roman_urdu,58,12
sardar vallabh bhai patel ki janib sy di gai dawat ki tasver nehru iftaar party ky naam sy viral,fake,rufnd_roman_urdu,roman_urdu,96,19
ranko singh ko ipl mai pehla moqa kings eleven punjab ny dia tha gumrahkun dawa viral,fake,rufnd_roman_urdu,roman_urdu,85,16
khawateen par tashadud ky purany video ko kia ja raha pakistan ky atty ky bohraan sy jorty huwe viral,fake,rufnd_roman_urdu,roman_urdu,101,19
aansu gas shell ki purani tasver ko kia ja raha zaman park sy jorty huwe viral,fake,rufnd_roman_urdu,roman_urdu,78,16
pakistan mai viral kia ja raha pm modi ka 2016 ka video pakistani hukmaranon par ki thi baat,fake,rufnd_roman_urdu,roman_urdu,92,18
asmaan mai nazar arahy hazron parindon ka ye video ukraine ky kaif ka nhi balky america ka hai,fake,rufnd_roman_urdu,roman_urdu,94,18
2017 mai siyahfam khaton par custody mai huwe hamla ky video ko kia ja raha gumrahkun dawa ky sath viral,fake,rufnd_roman_urdu,roman_urdu,104,20
thai small flight mai hindustaniyon ky darmiyan hui larai ky video ko pakistan ky leader ki pitai ka btaty huwe kia ja raha viral,fake,rufnd_roman_urdu,roman_urdu,129,24
islam qabool krty huwe nazar araha ye shakhs argentina ka goal keeper nhi hai,fake,rufnd_roman_urdu,roman_urdu,77,14
saudiarab ny nhi lgai masjid ky loud speakers par pabndi viral dawa gumrahkun hai,fake,rufnd_roman_urdu,roman_urdu,81,14
drone par nazar arahy is shakhs ka ye video fifa worldcup 2022 ka nhi hai,fake,rufnd_roman_urdu,roman_urdu,73,15
kalma parhny waly in logon ka video fifa worldcup 2022 ka nhi hai,fake,rufnd_roman_urdu,roman_urdu,65,13
purana video ho raha dehli mai aye zalzaly ky khatky ka btaty huwe viral,fake,rufnd_roman_urdu,roman_urdu,72,14
pakistani sahafi hamid mir ka ye video imran khan par huwe hamly sy pehly ka hai viral dawa gumrahkun hai,fake,rufnd_roman_urdu,roman_urdu,105,20
hospital mai chalty huwe nazar arahy imran khan ka ye video august 2021 ka hai,fake,rufnd_roman_urdu,roman_urdu,78,15
imran khan par huwe hamly ky baad ka nhi hai un ka ye video dawa gumrahkun hai,fake,rufnd_roman_urdu,roman_urdu,78,17
video mai iraq mai performance art dikhaya gya hai jis mai dikhaya gya hai keh kis trha yazeedi khawateen ko islamic state group ny farokht kia tha,fake,rufnd_roman_urdu,roman_urdu,147,27
apny aqeeda ki waja sy nhi balky ehtejaj ky doraan logon ny tory thy solar penal video gumrahkun dawa ky sath huwa mashriq e wusta sy viral,fake,rufnd_roman_urdu,roman_urdu,139,27
kashmir ky kupwara mai dukanon mai lgi agg ka nhi hai bhartiya foj sy koi taluq farzi post ho rahi viral,fake,rufnd_roman_urdu,roman_urdu,104,21
virat kohli ko award dy rahy shakhs rishi sonak nhi former cricketer ashish nehra hain,fake,rufnd_roman_urdu,roman_urdu,86,15
giraftari ki purani video gumrahkun tor par pakistani rehnuma ky dora saudiarab sy munsalik hai,fake,rufnd_roman_urdu,roman_urdu,95,15
amir khan ki ex wife kiran rao ki teen saal purani tasver current bta kr ki ja rahi share,fake,rufnd_roman_urdu,roman_urdu,89,19
gujarat ky businessman mahesh sewani har saal krty hain yateem larkiyon ki shadi viral post ka dawa gumrahkun hai,fake,rufnd_roman_urdu,roman_urdu,113,19
paltu kutty par huwe cheety ky hamla ka purana video huwa balakot ka btaty huwe gumrahkun dawa krty sath viral,fake,rufnd_roman_urdu,roman_urdu,110,20
irani muzahiren ny kia tha murtaza muthari ky mujasmy ko nazar e atish ayat ullah khaminai ka btaty huwe viral kia ja raha dawa gumrahkun hai,fake,rufnd_roman_urdu,roman_urdu,141,26
video game ka ak hissa huwa russian army par ukraine ka hamla btaty huwe viral,fake,rufnd_roman_urdu,roman_urdu,78,15
baramula mai huwe haliya encounter ki nhi hain ye tasavir gumrahkun hai dawa,fake,rufnd_roman_urdu,roman_urdu,76,13
tv drama ky ak hisy ko kia ja raha iran ka asal waqiya btaty huwe viral,fake,rufnd_roman_urdu,roman_urdu,71,16
guzishta roz sham ky samundar mai immigrants ki ship dubny ki nhi hai ye tasver 2016 ki photo gumrahkun hawaly sy viral,fake,rufnd_roman_urdu,roman_urdu,119,22
insanon ky chehry par rehny wali demodex nami makhluq ki nhi hai ye taswer dawa gumrahkun hai,fake,rufnd_roman_urdu,roman_urdu,93,17
2015 ki turkiye ki tasver ko kia ja raha halia shaami hadsa sy jor kr viral,fake,rufnd_roman_urdu,roman_urdu,75,16
china ki building mai lgi agg sy nhi hui 600 logon ki mot american sazish aur dunya ki chothi sab sy unchi building hony ka dawa bhi farzi hain,fake,rufnd_roman_urdu,roman_urdu,143,29
hakumat ny gas ki qeematon mai 75 fisad izafa nhi kia,fake,rufnd_roman_urdu,roman_urdu,53,11
viral video mai nazar arahy bazurg ka 109 saal ki umer mai ho chuka hzi inteqal,fake,rufnd_roman_urdu,roman_urdu,79,16
afganistan mai huwe haliya hamla ki nhi hai yeh taswir purani photo gumrahkun dawa ky sath ki ja rahi share,fake,rufnd_roman_urdu,roman_urdu,107,20
kashmir mai atishbazi ky purany video ko asia cup mai hindustan ki haar sy jor kr gumrahkun dawa ky sath kia ja raha share,fake,rufnd_roman_urdu,roman_urdu,122,24
2018 ky spain selab ky video ko kia ja raha karachi ka btaty huwe viral,fake,rufnd_roman_urdu,roman_urdu,71,15
streat light mai parhai krty bachy ki bajnor ki ye tasver egypt ky hawaly sy viral,fake,rufnd_roman_urdu,roman_urdu,82,16
garhy sy khaton ko nikalny ka video up ka nhi dehli ka hai,fake,rufnd_roman_urdu,roman_urdu,58,13
shikar krty huwe leopard ka uttrakhand ka ye video islamabad ky hawaly sy viral,fake,rufnd_roman_urdu,roman_urdu,79,14
afganistan selab mai huwe helicopter rescue ka video balochistan ky gumrahkun dawa ky sath viral,fake,rufnd_roman_urdu,roman_urdu,96,15
ghaziabad ky school ky video ko dehli sy jor kr galt dawa ky sath kia ja raha share,fake,rufnd_roman_urdu,roman_urdu,83,18
haal mai kabul masjid hamla ki nhi hai ye tasver 2019 ki photo gumrahkun haliya btaty huwe viral,fake,rufnd_roman_urdu,roman_urdu,96,18
amir khan ki press meet ki photo laal singh chadha film ki screening ki bta kr ho rahi viral,fake,rufnd_roman_urdu,roman_urdu,92,19
musanif salman rushdi abhi hain zeer e ilaj mot sy juri khabren farzi hain,fake,rufnd_roman_urdu,roman_urdu,74,14
2018 mai shaya huwe article ka screenshot imran khan ki haliya jeet ky baad huwa gumrahkun dawa ky sath viral,fake,rufnd_roman_urdu,roman_urdu,109,20
bangladesh mai dukanon mai lgi agg ki tasaver farzi firqawarana dawa ky sath ho rahi viral,fake,rufnd_roman_urdu,roman_urdu,90,16
stats department ny mardam shumari ky liye abhi koi online portal shuru nhi kia,fake,rufnd_roman_urdu,roman_urdu,79,14
